"id","time","length","signal","duration","mac","sequence","tags","ssid","vendor"
1297,2017-11-15 20:33:02,127,-78,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3574,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1298,2017-11-15 20:33:02,127,-80,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3575,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1299,2017-11-15 20:33:02,127,-80,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3576,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1300,2017-11-15 20:33:03,286,-84,2280,"c52bf929d9719b790cb827e5a2fc9c6837f176a0e2f8a843e3887a8f133b05f4",2512,"","","Sagemcom"
1301,2017-11-15 20:33:22,127,-87,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3578,"19,4,8,26,7","EE-BrightBox-�vne7m","SamsungE"
1302,2017-11-15 20:33:22,127,-89,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3579,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1303,2017-11-15 20:33:22,127,-89,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3580,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1304,2017-11-15 20:33:23,137,-82,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",848,"11,8,1,26,4,8,12","VM149521-2G","Google"
1305,2017-11-15 20:33:23,137,-80,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",849,"11,8,1,26,4,8,12","VM149521-2G","Google"
1306,2017-11-15 20:33:23,137,-82,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",850,"11,8,1,26,4,8,12","VM149521-2G","Google"
1307,2017-11-15 20:33:23,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",851,"11,8,1,26,4,8,12","VM149521-2G","Google"
1308,2017-11-15 20:33:23,137,-88,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2919,"255","","Google"
1309,2017-11-15 20:33:24,118,-36,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1443,"0,4,8,1,26,7,5","","Google"
1310,2017-11-15 20:33:24,118,-36,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1445,"0,4,8,1,26,7,5","","Google"
1311,2017-11-15 20:33:24,118,-35,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1447,"0,4,8,1,26,7,5","","Google"
1312,2017-11-15 20:33:24,118,-34,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1448,"0,4,8,1,26,7,5","","Google"
1313,2017-11-15 20:33:24,118,-35,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1449,"0,4,8,1,26,7,5","","Google"
1314,2017-11-15 20:33:25,118,-81,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1478,"0,4,8,1,26,7,5","","Google"
1315,2017-11-15 20:33:25,118,-82,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1479,"0,4,8,1,26,7,5","","Google"
1316,2017-11-15 20:33:25,118,-80,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1480,"0,4,8,1,26,6,127","","Google"
1317,2017-11-15 20:33:25,118,-83,936,"83158fc5dffc793d6d8c6f2e9cbab3b273d152dfcce495c0b2c74d410e29085e",1485,"0,5,12,1,0,0,0,0,0,0,0,0,0,0,0,221","",NA
1318,2017-11-15 20:33:25,118,-82,936,"ea713dc1290d3d413e34920f3221b813f79d575e534ba6f561933a95710ea9b8",1486,"0,4,8,1,26,7,5","","Google"
1319,2017-11-15 20:33:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1052,"11,8,1,26,4,8,12","VM149521-2G","Google"
1320,2017-11-15 20:33:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1053,"11,8,1,26,4,8,12","VM149521-2G","Google"
1321,2017-11-15 20:33:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1054,"11,8,1,26,4,8,12","VM149521-2G","Google"
1322,2017-11-15 20:33:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1055,"11,8,1,26,4,8,12","VM149521-2G","Google"
1323,2017-11-15 20:33:38,126,-83,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1056,"0,8,1,26,4,8,12","","Google"
1324,2017-11-15 20:33:38,126,-83,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1057,"0,8,1,26,4,8,12","","Google"
1325,2017-11-15 20:33:38,126,-83,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1059,"0,8,1,26,4,8,12","","Google"
1326,2017-11-15 20:33:38,137,-82,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1064,"11,8,1,26,4,8,12","VM149521-2G","Google"
1327,2017-11-15 20:33:38,126,-83,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1065,"0,8,1,26,4,8,12","","Google"
1328,2017-11-15 20:33:38,126,-82,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1066,"0,8,1,26,4,8,12","","Google"
1329,2017-11-15 20:33:38,126,-82,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1067,"0,8,1,26,4,8,12","","Google"
1330,2017-11-15 20:33:38,126,-82,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1068,"0,8,1,26,4,8,12","","Google"
1331,2017-11-15 20:33:43,127,-86,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3619,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1332,2017-11-15 20:33:43,127,-87,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3620,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1333,2017-11-15 20:33:43,127,-86,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3621,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1334,2017-11-15 20:33:43,127,-87,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3622,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1335,2017-11-15 20:33:43,127,-86,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3623,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1336,2017-11-15 20:33:44,198,-86,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2285,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
1337,2017-11-15 20:33:44,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2286,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
1338,2017-11-15 20:33:49,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1351,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
1339,2017-11-15 20:33:49,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1352,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
1340,2017-11-15 20:33:49,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1354,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
1341,2017-11-15 20:34:04,118,-57,936,"44314999747e0c20653e7bf824dca46e08950818015f388f7ef2e3ecd5d93321",1488,"0,4,8,1,26,7,5","","Google"
1342,2017-11-15 20:34:04,118,-57,936,"44314999747e0c20653e7bf824dca46e08950818015f388f7ef2e3ecd5d93321",1489,"0,4,8,1,26,7,5","","Google"
1343,2017-11-15 20:34:04,118,-57,936,"44314999747e0c20653e7bf824dca46e08950818015f388f7ef2e3ecd5d93321",1490,"0,4,8,1,26,7,5","","Google"
1344,2017-11-15 20:34:04,118,-57,936,"44314999747e0c20653e7bf824dca46e08950818015f388f7ef2e3ecd5d93321",1491,"0,4,8,1,26,7,5","","Google"
1345,2017-11-15 20:34:04,118,-57,936,"44314999747e0c20653e7bf824dca46e08950818015f388f7ef2e3ecd5d93321",1492,"0,4,8,1,26,7,5","","Google"
1346,2017-11-15 20:34:07,146,-75,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",3944,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1347,2017-11-15 20:34:07,142,-76,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",3945,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1348,2017-11-15 20:34:07,146,-75,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",3946,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1349,2017-11-15 20:34:07,142,-76,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",3947,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1350,2017-11-15 20:34:11,312,-92,2488,"964f4a261170d695724e609143ec9a7625b7855ab8c68a75038afebd32296b54",3295,"","","ArrisGro"
1351,2017-11-15 20:34:11,150,-90,1192,"fd2d3fb7f8869310691df9ed49a74c3341e669a31cc751a070ab73d735456bc5",1425,"16,8,4,30,26,1","WLANIBISPLUSLBSL","CompexPt"
1352,2017-11-15 20:34:11,134,-90,1064,"fd2d3fb7f8869310691df9ed49a74c3341e669a31cc751a070ab73d735456bc5",1426,"0,8,4,30,26,1","","CompexPt"
1353,2017-11-15 20:34:15,146,-75,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4031,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1354,2017-11-15 20:34:15,142,-75,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4032,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1355,2017-11-15 20:34:15,146,-75,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4033,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1356,2017-11-15 20:34:15,142,-75,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4034,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1357,2017-11-15 20:34:15,142,-74,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",4036,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1358,2017-11-15 20:34:17,102,-91,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1670,"0,8,1,26,4","","Azurewav"
1359,2017-11-15 20:34:17,102,-91,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1671,"0,8,1,26,4","","Azurewav"
1360,2017-11-15 20:34:17,102,-90,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1672,"0,8,1,26,4","","Azurewav"
1361,2017-11-15 20:34:17,102,-90,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1673,"0,8,1,26,4","","Azurewav"
1362,2017-11-15 20:34:17,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",1675,"11,8,1,26,4","BTHub4-W9PZ","Azurewav"
1363,2017-11-15 20:34:24,118,-59,936,"a0e8a0c24b187492812485d4e5f6f205637f13aa14999b0c1a23ab1fef5f5393",1493,"0,4,8,1,26,7,5","","Google"
1364,2017-11-15 20:34:24,118,-60,936,"a0e8a0c24b187492812485d4e5f6f205637f13aa14999b0c1a23ab1fef5f5393",1495,"0,4,8,1,26,7,5","","Google"
1365,2017-11-15 20:34:24,118,-60,936,"a0e8a0c24b187492812485d4e5f6f205637f13aa14999b0c1a23ab1fef5f5393",1496,"0,4,8,1,26,7,5","","Google"
1366,2017-11-15 20:34:25,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1635,"11,8,1,26,4,8,12","VM149521-2G","Google"
1367,2017-11-15 20:34:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1636,"11,8,1,26,4,8,12","VM149521-2G","Google"
1368,2017-11-15 20:34:25,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1637,"11,8,1,26,4,8,12","VM149521-2G","Google"
1369,2017-11-15 20:34:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1638,"11,8,1,26,4,8,12","VM149521-2G","Google"
1370,2017-11-15 20:34:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1639,"11,8,1,26,4,8,12","VM149521-2G","Google"
1371,2017-11-15 20:34:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1640,"11,8,1,26,4,8,12","VM149521-2G","Google"
1372,2017-11-15 20:34:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1641,"11,8,1,26,4,8,12","VM149521-2G","Google"
1373,2017-11-15 20:34:25,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1642,"11,8,1,26,4,8,12","VM149521-2G","Google"
1374,2017-11-15 20:34:40,71,-47,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1368,"0,8,4","","Fn-LinkT"
1375,2017-11-15 20:34:40,202,-47,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1369,"0,8,4,129","","Fn-LinkT"
1376,2017-11-15 20:34:40,71,-47,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1370,"0,8,4","","Fn-LinkT"
1377,2017-11-15 20:34:40,202,-47,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1371,"0,8,4,129","","Fn-LinkT"
1378,2017-11-15 20:34:40,71,-50,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1372,"0,8,4","","Fn-LinkT"
1379,2017-11-15 20:34:41,202,-79,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",1389,"0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","","Fn-LinkT"
1380,2017-11-15 20:34:44,118,-56,936,"07ef02f655443e10d0c6d06e0ed2000e635a2bb97e968c0d6904fa27971d8260",1497,"0,4,8,1,26,7,5","","Google"
1381,2017-11-15 20:34:44,118,-56,936,"07ef02f655443e10d0c6d06e0ed2000e635a2bb97e968c0d6904fa27971d8260",1498,"0,4,8,1,26,7,5","","Google"
1382,2017-11-15 20:34:44,118,-57,936,"07ef02f655443e10d0c6d06e0ed2000e635a2bb97e968c0d6904fa27971d8260",1499,"0,4,8,1,26,7,5","","Google"
1383,2017-11-15 20:34:44,118,-56,936,"07ef02f655443e10d0c6d06e0ed2000e635a2bb97e968c0d6904fa27971d8260",1500,"0,4,8,1,26,7,5","","Google"
1384,2017-11-15 20:34:44,118,-56,936,"07ef02f655443e10d0c6d06e0ed2000e635a2bb97e968c0d6904fa27971d8260",1501,"0,4,8,1,26,7,5","","Google"
1385,2017-11-15 20:34:45,146,-78,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",22,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1386,2017-11-15 20:34:45,142,-78,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",23,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1387,2017-11-15 20:34:45,146,-78,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",24,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1388,2017-11-15 20:34:45,142,-78,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",25,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1389,2017-11-15 20:34:45,146,-75,1160,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",28,"4,4,8,1,26,8,1,5,7,9","ptcl","SamsungE"
1390,2017-11-15 20:34:45,142,-75,1128,"75413530525515874dcdfa6c3113a9d928f79b49f145255260259b997ac97960",29,"0,4,8,1,26,8,1,5,7,9","","SamsungE"
1391,2017-11-15 20:34:52,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2147,"199","","Azurewav"
1392,2017-11-15 20:34:52,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2149,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
1393,2017-11-15 20:34:52,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2150,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
1394,2017-11-15 20:34:52,113,-90,896,"a049e1d5bc5aa7ff2330c4f4a796efb59c94d2b049e0bb33bc6b40cfcb379781",2151,"11,8,1,26,4","BTHub5-9Z8F",NA
1395,2017-11-15 20:34:54,323,-86,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",375,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
1396,2017-11-15 20:34:54,323,-86,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",376,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
1397,2017-11-15 20:34:58,118,-80,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3660,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1398,2017-11-15 20:34:58,108,-80,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3661,"0,4,8,26,7","","SamsungE"
1399,2017-11-15 20:34:58,118,-80,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3662,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1400,2017-11-15 20:34:58,108,-80,856,"191e770d8fd92e857d6499a1bc29f5a8099d85346ee7e49eb518a23c1e5708d3",0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","","SamsungE"
1401,2017-11-15 20:34:58,118,-81,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3664,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1402,2017-11-15 20:34:58,108,-81,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3665,"0,4,8,26,7","","SamsungE"
1403,2017-11-15 20:34:59,108,-75,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3667,"155","","SamsungE"
1404,2017-11-15 20:34:59,118,-85,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3670,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1405,2017-11-15 20:35:00,118,-89,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3682,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1406,2017-11-15 20:35:00,118,-85,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3684,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1407,2017-11-15 20:35:00,108,-86,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3685,"0,4,8,26,7","","SamsungE"
1408,2017-11-15 20:35:00,118,-87,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3686,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1409,2017-11-15 20:35:00,108,-84,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3687,"0,4,8,26,7","","SamsungE"
1410,2017-11-15 20:35:00,118,-86,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3688,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1411,2017-11-15 20:35:00,108,-81,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3691,"0,4,8,26,7","","SamsungE"
1412,2017-11-15 20:35:00,118,-81,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3692,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1413,2017-11-15 20:35:00,108,-85,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3693,"0,4,8,26,7","","SamsungE"
1414,2017-11-15 20:35:00,108,-84,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3695,"0,4,8,26,7","","SamsungE"
1415,2017-11-15 20:35:00,108,-86,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3705,"0,4,52","","SamsungE"
1416,2017-11-15 20:35:01,108,-89,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3707,"0,4,8,26,193","","SamsungE"
1417,2017-11-15 20:35:01,108,-89,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3711,"0,4,8,26,7","","SamsungE"
1418,2017-11-15 20:35:01,118,-86,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3712,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1419,2017-11-15 20:35:01,108,-90,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3713,"0,4,8,26,7","","SamsungE"
1420,2017-11-15 20:35:04,118,-58,936,"3fd1cfeafd4a0795e3a355573f69d0a7b15ac967672bd2602cb7551f41b08294",1502,"0,4,8,1,26,7,5","","Google"
1421,2017-11-15 20:35:04,118,-59,936,"3fd1cfeafd4a0795e3a355573f69d0a7b15ac967672bd2602cb7551f41b08294",1503,"0,4,8,1,26,7,5","","Google"
1422,2017-11-15 20:35:04,118,-59,936,"3fd1cfeafd4a0795e3a355573f69d0a7b15ac967672bd2602cb7551f41b08294",1505,"0,4,8,1,26,7,5","","Google"
1423,2017-11-15 20:35:11,118,-90,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3752,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1424,2017-11-15 20:35:11,108,-89,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3753,"0,4,8,26,7","","SamsungE"
1425,2017-11-15 20:35:11,118,-90,936,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3754,"10,4,8,26,7","MYWIFI4CC9","SamsungE"
1426,2017-11-15 20:35:11,108,-89,856,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3755,"0,4,8,26,7","","SamsungE"
1427,2017-11-15 20:35:13,312,-85,2488,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",417,"0,4,8,1,26,146,17,9,30","","Nvidia"
1428,2017-11-15 20:35:13,312,-86,2488,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",418,"0,4,8,1,26,146,17,9,30","","Nvidia"
1429,2017-11-15 20:35:13,312,-84,2488,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",420,"0,4,8,1,26,146,17,9,30","","Nvidia"
1430,2017-11-15 20:35:15,127,-89,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3833,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1431,2017-11-15 20:35:15,127,-88,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3835,"19,4,8,26,7","EE-BrightBox-�}ne7m","SamsungE"
1432,2017-11-15 20:35:15,163,-79,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2823,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
1433,2017-11-15 20:35:15,163,-80,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",2825,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
1434,2017-11-15 20:35:22,127,-90,1008,"2c32c5daa9c476b628ed4c6af10b9f860bd36b40d14856a11df1633b982c1e6a",3838,"19,4,8,26,7","EE-BrightBox-jpne7m","SamsungE"
1435,2017-11-15 20:35:24,118,-58,936,"e5299d873dcdbdccde8cc9b82467e0cb8d98dc391a3da788509cd1384c0a9cc4",1506,"0,4,8,1,26,7,5","","Google"
1436,2017-11-15 20:35:24,118,-57,936,"e5299d873dcdbdccde8cc9b82467e0cb8d98dc391a3da788509cd1384c0a9cc4",1507,"0,4,8,1,26,7,5","","Google"
1437,2017-11-15 20:35:24,118,-58,936,"e5299d873dcdbdccde8cc9b82467e0cb8d98dc391a3da788509cd1384c0a9cc4",1508,"0,4,8,1,26,7,5","","Google"
1438,2017-11-15 20:35:24,118,-58,936,"e5299d873dcdbdccde8cc9b82467e0cb8d98dc391a3da788509cd1384c0a9cc4",1509,"0,4,8,1,26,7,5","","Google"
1439,2017-11-15 20:35:24,118,-58,936,"e5299d873dcdbdccde8cc9b82467e0cb8d98dc391a3da788509cd1384c0a9cc4",1510,"0,4,8,1,26,7,5","","Google"
1440,2017-11-15 20:35:28,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2301,"11,8,1,26,4,8,12","VM149521-2G","Google"
1441,2017-11-15 20:35:28,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2302,"11,8,1,26,4,8,12","VM149521-2G","Google"
1442,2017-11-15 20:35:28,137,-77,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2303,"11,8,1,26,4,8,12","VM149521-2G","Google"
